,QOIL,QGAS,QWAT,PUS,PDS
2876,0.52,0.52,0.78,0.8998650000000001,0.138489
2877,1.3,1.43,0.0,0.8998650000000001,0.31894700000000004
2878,1.17,1.2870000000000001,0.13,0.8998650000000001,0.29621200000000003
2879,1.04,1.1440000000000001,0.26,0.8998650000000001,0.272699
2880,0.91,1.001,0.39,0.8998650000000001,0.248343
2881,0.78,0.8580000000000003,0.52,0.8998650000000001,0.223611
2882,0.65,0.715,0.65,0.8998650000000001,0.19236899999999998
2883,0.52,0.5720000000000001,0.78,0.8998650000000001,0.15441000000000002
2884,1.3,1.56,0.0,0.8998650000000001,0.33186
2885,1.17,1.4040000000000001,0.13,0.8998650000000001,0.310392
2886,1.04,1.248,0.26,0.8998650000000001,0.286132
2887,0.91,1.092,0.39,0.8998650000000001,0.260464
2888,0.78,0.9359999999999999,0.52,0.8998650000000001,0.234485
2889,0.65,0.78,0.65,0.8998650000000001,0.20552399999999998
2890,0.52,0.624,0.78,0.8998650000000001,0.167766
2891,1.3,0.78,0.0,1.19987,0.412555
2892,1.17,0.7020000000000001,0.13,1.19987,0.388782
2893,1.04,0.624,0.26,1.19987,0.36265000000000003
2894,0.91,0.546,0.39,1.19987,0.333675
2895,0.78,0.46799999999999997,0.52,1.19987,0.301467
2896,0.65,0.39,0.65,1.19987,0.26385400000000003
2897,0.52,0.312,0.78,1.19987,0.221538
2898,1.3,0.91,0.0,1.19987,0.446118
2899,1.17,0.8189999999999998,0.13,1.19987,0.423682
2900,1.04,0.728,0.26,1.19987,0.39724400000000004
2901,0.91,0.637,0.39,1.19987,0.368502
2902,0.78,0.546,0.52,1.19987,0.33578600000000003
2903,0.65,0.455,0.65,1.19987,0.298406
2904,0.52,0.364,0.78,1.19987,0.25351500000000005
2905,1.3,1.04,0.0,1.19987,0.473837
2906,1.17,0.9359999999999999,0.13,1.19987,0.450545
2907,1.04,0.8320000000000001,0.26,1.19987,0.42581
2908,0.91,0.728,0.39,1.19987,0.39738300000000004
2909,0.78,0.6240000000000001,0.52,1.19987,0.364812
2910,0.65,0.52,0.65,1.19987,0.327048
2911,0.52,0.41600000000000004,0.78,1.19987,0.282427
2912,1.3,1.17,0.0,1.19987,0.497108
2913,1.17,1.053,0.13,1.19987,0.473934
2914,1.04,0.9359999999999999,0.26,1.19987,0.449114
2915,0.91,0.8190000000000001,0.39,1.19987,0.421507
2916,0.78,0.7020000000000001,0.52,1.19987,0.389796
2917,0.65,0.585,0.65,1.19987,0.351956
2918,0.52,0.46799999999999997,0.78,1.19987,0.307103
2919,1.3,1.3,0.0,1.19987,0.517819
2920,1.17,1.17,0.13,1.19987,0.494687
2921,1.04,1.04,0.26,1.19987,0.46917600000000004
2922,0.91,0.91,0.39,1.19987,0.441826
2923,0.78,0.78,0.52,1.19987,0.411235
2924,0.65,0.65,0.65,1.19987,0.373806
2925,0.52,0.52,0.78,1.19987,0.32866
2926,1.3,1.43,0.0,1.19987,0.534175
2927,1.17,1.2870000000000001,0.13,1.19987,0.513355
2928,1.04,1.1440000000000001,0.26,1.19987,0.487793
2929,0.91,1.001,0.39,1.19987,0.459826
2930,0.78,0.8580000000000003,0.52,1.19987,0.42879
2931,0.65,0.715,0.65,1.19987,0.393073
2932,0.52,0.5720000000000001,0.78,1.19987,0.348023
2933,1.3,1.56,0.0,1.19987,0.549591
2934,1.17,1.4040000000000001,0.13,1.19987,0.5282020000000001
2935,1.04,1.248,0.26,1.19987,0.505252
2936,0.91,1.092,0.39,1.19987,0.47649400000000003
2937,0.78,0.9359999999999999,0.52,1.19987,0.445409
2938,0.65,0.78,0.65,1.19987,0.409356
2939,0.52,0.624,0.78,1.19987,0.365543
2940,1.3,0.78,0.0,1.49987,0.609552
2941,1.17,0.7020000000000001,0.13,1.49987,0.583567
2942,1.04,0.624,0.26,1.49987,0.555254
2943,0.91,0.546,0.39,1.49987,0.524185
2944,0.78,0.46799999999999997,0.52,1.49987,0.48979100000000003
2945,0.65,0.39,0.65,1.49987,0.451239
2946,0.52,0.312,0.78,1.49987,0.407277
2947,1.3,0.91,0.0,1.49987,0.650626
2948,1.17,0.8189999999999998,0.13,1.49987,0.624901
2949,1.04,0.728,0.26,1.49987,0.596376
2950,0.91,0.637,0.39,1.49987,0.564752
2951,0.78,0.546,0.52,1.49987,0.529348
2952,0.65,0.455,0.65,1.49987,0.489204
2953,0.52,0.364,0.78,1.49987,0.442889
2954,1.3,1.04,0.0,1.49987,0.6835840000000001
2955,1.17,0.9359999999999999,0.13,1.49987,0.658216
2956,1.04,0.8320000000000001,0.26,1.49987,0.630261
2957,0.91,0.728,0.39,1.49987,0.598701
2958,0.78,0.6240000000000001,0.52,1.49987,0.562986
2959,0.65,0.52,0.65,1.49987,0.522008
2960,0.52,0.41600000000000004,0.78,1.49987,0.474137
2961,1.3,1.17,0.0,1.49987,0.711052
2962,1.17,1.053,0.13,1.49987,0.6865290000000001
2963,1.04,0.9359999999999999,0.26,1.49987,0.658582
2964,0.91,0.8190000000000001,0.39,1.49987,0.6273340000000001
2965,0.78,0.7020000000000001,0.52,1.49987,0.5918
2966,0.65,0.585,0.65,1.49987,0.550583
2967,0.52,0.46799999999999997,0.78,1.49987,0.50181
2968,1.3,1.3,0.0,1.49987,0.7332810000000001
2969,1.17,1.17,0.13,1.49987,0.709273
2970,1.04,1.04,0.26,1.49987,0.6827970000000001
2971,0.91,0.91,0.39,1.49987,0.651921
2972,0.78,0.78,0.52,1.49987,0.616667
2973,0.65,0.65,0.65,1.49987,0.575607
2974,0.52,0.52,0.78,1.49987,0.526479
2975,1.3,1.43,0.0,1.49987,0.752586
2976,1.17,1.2870000000000001,0.13,1.49987,0.729606
2977,1.04,1.1440000000000001,0.26,1.49987,0.703061
2978,0.91,1.001,0.39,1.49987,0.673427
2979,0.78,0.8580000000000003,0.52,1.49987,0.6387740000000001
2980,0.65,0.715,0.65,1.49987,0.597657
2981,0.52,0.5720000000000001,0.78,1.49987,0.548532
2982,1.3,1.56,0.0,1.49987,0.769216
2983,1.17,1.4040000000000001,0.13,1.49987,0.746519
2984,1.04,1.248,0.26,1.49987,0.721249
2985,0.91,1.092,0.39,1.49987,0.6917740000000001
2986,0.78,0.9359999999999999,0.52,1.49987,0.6580440000000001
2987,0.65,0.78,0.65,1.49987,0.617656
2988,0.52,0.624,0.78,1.49987,0.5683480000000001
2989,1.3,0.78,0.0,1.79987,0.8274360000000001
2990,1.17,0.7020000000000001,0.13,1.79987,0.8005800000000001
2991,1.04,0.624,0.26,1.79987,0.771664
2992,0.91,0.546,0.39,1.79987,0.740141
2993,0.78,0.46799999999999997,0.52,1.79987,0.706005
2994,0.65,0.39,0.65,1.79987,0.6684359999999999
2995,0.52,0.312,0.78,1.79987,0.626638
2996,1.3,0.91,0.0,1.79987,0.872093
2997,1.17,0.8189999999999998,0.13,1.79987,0.8447410000000001
2998,1.04,0.728,0.26,1.79987,0.814984
2999,0.91,0.637,0.39,1.79987,0.782475
3000,0.78,0.546,0.52,1.79987,0.746615
3001,0.65,0.455,0.65,1.79987,0.706474
3002,0.52,0.364,0.78,1.79987,0.661476
3003,1.3,1.04,0.0,1.79987,0.908821
3004,1.17,0.9359999999999999,0.13,1.79987,0.881566
3005,1.04,0.8320000000000001,0.26,1.79987,0.851609
3006,0.91,0.728,0.39,1.79987,0.8185070000000001
3007,0.78,0.6240000000000001,0.52,1.79987,0.781675
3008,0.65,0.52,0.65,1.79987,0.740189
3009,0.52,0.41600000000000004,0.78,1.79987,0.692574
3010,1.3,1.17,0.0,1.79987,0.939206
3011,1.17,1.053,0.13,1.79987,0.912386
3012,1.04,0.9359999999999999,0.26,1.79987,0.882683
3013,0.91,0.8190000000000001,0.39,1.79987,0.849526
3014,0.78,0.7020000000000001,0.52,1.79987,0.8122050000000001
3015,0.65,0.585,0.65,1.79987,0.769768
3016,0.52,0.46799999999999997,0.78,1.79987,0.720718
3017,1.3,1.3,0.0,1.79987,0.964221
3018,1.17,1.17,0.13,1.79987,0.938434
3019,1.04,1.04,0.26,1.79987,0.9092560000000001
3020,0.91,0.91,0.39,1.79987,0.876395
3021,0.78,0.78,0.52,1.79987,0.839033
3022,0.65,0.65,0.65,1.79987,0.796078
3023,0.52,0.52,0.78,1.79987,0.745905
3024,1.3,1.43,0.0,1.79987,0.985298
3025,1.17,1.2870000000000001,0.13,1.79987,0.960201
3026,1.04,1.1440000000000001,0.26,1.79987,0.931843
3027,0.91,1.001,0.39,1.79987,0.8998170000000001
3028,0.78,0.8580000000000003,0.52,1.79987,0.86273
3029,0.65,0.715,0.65,1.79987,0.8196169999999999
3030,0.52,0.5720000000000001,0.78,1.79987,0.76874
3031,1.3,1.56,0.0,1.79987,1.00267
3032,1.17,1.4040000000000001,0.13,1.79987,0.978906
3033,1.04,1.248,0.26,1.79987,0.951527
3034,0.91,1.092,0.39,1.79987,0.920046
3035,0.78,0.9359999999999999,0.52,1.79987,0.8837590000000001
3036,0.65,0.78,0.65,1.79987,0.840804
3037,0.52,0.624,0.78,1.79987,0.789542
3038,1.3,0.78,0.0,2.09987,1.0736100000000002
3039,1.17,0.7020000000000001,0.13,2.09987,1.04619
3040,1.04,0.624,0.26,2.09987,1.0171
3041,0.91,0.546,0.39,2.09987,0.986001
3042,0.78,0.46799999999999997,0.52,2.09987,0.952631
3043,0.65,0.39,0.65,2.09987,0.916571
3044,0.52,0.312,0.78,2.09987,0.877402
3045,1.3,0.91,0.0,2.09987,1.11364
3046,1.17,0.8189999999999998,0.13,2.09987,1.08579
3047,1.04,0.728,0.26,2.09987,1.0558
3048,0.91,0.637,0.39,2.09987,1.02346
3049,0.78,0.546,0.52,2.09987,0.988325
3050,0.65,0.455,0.65,2.09987,0.9498800000000001
3051,0.52,0.364,0.78,2.09987,0.90736
3052,1.3,1.04,0.0,2.09987,1.1508
3053,1.17,0.9359999999999999,0.13,2.09987,1.12262
3054,1.04,0.8320000000000001,0.26,2.09987,1.09208
3055,0.91,0.728,0.39,2.09987,1.05871
3056,0.78,0.6240000000000001,0.52,2.09987,1.02199
3057,0.65,0.52,0.65,2.09987,0.9815260000000001
3058,0.52,0.41600000000000004,0.78,2.09987,0.936318
3059,1.3,1.17,0.0,2.09987,1.1824299999999999
3060,1.17,1.053,0.13,2.09987,1.15436
3061,1.04,0.9359999999999999,0.26,2.09987,1.12362
3062,0.91,0.8190000000000001,0.39,2.09987,1.0898
3063,0.78,0.7020000000000001,0.52,2.09987,1.05225
3064,0.65,0.585,0.65,2.09987,1.01015
3065,0.52,0.46799999999999997,0.78,2.09987,0.9627110000000001
3066,1.3,1.3,0.0,2.09987,1.20916
3067,1.17,1.17,0.13,2.09987,1.18158
3068,1.04,1.04,0.26,2.09987,1.15103
3069,0.91,0.91,0.39,2.09987,1.11708
3070,0.78,0.78,0.52,2.09987,1.07908
3071,0.65,0.65,0.65,2.09987,1.03611
3072,0.52,0.52,0.78,2.09987,0.986835
3073,1.3,1.43,0.0,2.09987,1.23192
3074,1.17,1.2870000000000001,0.13,2.09987,1.205
3075,1.04,1.1440000000000001,0.26,2.09987,1.17496
3076,0.91,1.001,0.39,2.09987,1.14117
3077,0.78,0.8580000000000003,0.52,2.09987,1.10304
3078,0.65,0.715,0.65,2.09987,1.05948
3079,0.52,0.5720000000000001,0.78,2.09987,1.00914
3080,1.3,1.56,0.0,2.09987,1.25104
3081,1.17,1.4040000000000001,0.13,2.09987,1.22527
3082,1.04,1.248,0.26,2.09987,1.1959
3083,0.91,1.092,0.39,2.09987,1.16259
3084,0.78,0.9359999999999999,0.52,2.09987,1.12455
3085,0.65,0.78,0.65,2.09987,1.08074
3086,0.52,0.624,0.78,2.09987,1.02952
3087,1.45,0.87,0.0,0.299867,0.01
3088,1.305,0.783,0.145,0.299867,0.01
3089,1.16,0.696,0.29,0.299867,0.01
3090,1.0150000000000001,0.609,0.435,0.299867,0.01
3091,0.87,0.522,0.58,0.299867,0.01
3092,0.725,0.435,0.725,0.299867,0.01
3093,0.58,0.348,0.87,0.299867,0.01
3094,1.45,1.0150000000000001,0.0,0.299867,0.01
3095,1.305,0.9135,0.145,0.299867,0.01
3096,1.16,0.8119999999999997,0.29,0.299867,0.01
3097,1.0150000000000001,0.7105,0.435,0.299867,0.01
3098,0.87,0.609,0.58,0.299867,0.01
3099,0.725,0.5075000000000001,0.725,0.299867,0.01
3100,0.58,0.406,0.87,0.299867,0.01
3101,1.45,1.16,0.0,0.299867,0.01
3102,1.305,1.044,0.145,0.299867,0.01
3103,1.16,0.9279999999999999,0.29,0.299867,0.01
3104,1.0150000000000001,0.812,0.435,0.299867,0.01
3105,0.87,0.6960000000000001,0.58,0.299867,0.01
3106,0.725,0.58,0.725,0.299867,0.01
3107,0.58,0.46400000000000013,0.87,0.299867,0.01
3108,1.45,1.305,0.0,0.299867,0.01
3109,1.305,1.1745,0.145,0.299867,0.01
3110,1.16,1.044,0.29,0.299867,0.01
3111,1.0150000000000001,0.9135,0.435,0.299867,0.01
3112,0.87,0.783,0.58,0.299867,0.01
3113,0.725,0.6525,0.725,0.299867,0.01
3114,0.58,0.522,0.87,0.299867,0.01
3115,1.45,1.45,0.0,0.299867,0.01
3116,1.305,1.305,0.145,0.299867,0.01
3117,1.16,1.16,0.29,0.299867,0.01
3118,1.0150000000000001,1.0150000000000001,0.435,0.299867,0.01
3119,0.87,0.87,0.58,0.299867,0.01
3120,0.725,0.725,0.725,0.299867,0.01
3121,0.58,0.58,0.87,0.299867,0.01
3122,1.45,1.595,0.0,0.299867,0.01
3123,1.305,1.4355000000000002,0.145,0.299867,0.01
3124,1.16,1.276,0.29,0.299867,0.01
3125,1.0150000000000001,1.1165,0.435,0.299867,0.01
3126,0.87,0.9570000000000001,0.58,0.299867,0.01
3127,0.725,0.7975,0.725,0.299867,0.01
3128,0.58,0.638,0.87,0.299867,0.01
3129,1.45,1.74,0.0,0.299867,0.01
3130,1.305,1.566,0.145,0.299867,0.01
3131,1.16,1.392,0.29,0.299867,0.01
3132,1.0150000000000001,1.218,0.435,0.299867,0.01
3133,0.87,1.044,0.58,0.299867,0.01
3134,0.725,0.87,0.725,0.299867,0.01
3135,0.58,0.696,0.87,0.299867,0.01
3136,1.45,0.87,0.0,0.599867,0.01
3137,1.305,0.783,0.145,0.599867,0.01
3138,1.16,0.696,0.29,0.599867,0.01
3139,1.0150000000000001,0.609,0.435,0.599867,0.01
3140,0.87,0.522,0.58,0.599867,0.01
3141,0.725,0.435,0.725,0.599867,0.01
3142,0.58,0.348,0.87,0.599867,0.01
3143,1.45,1.0150000000000001,0.0,0.599867,0.01
3144,1.305,0.9135,0.145,0.599867,0.01
3145,1.16,0.8119999999999997,0.29,0.599867,0.01
3146,1.0150000000000001,0.7105,0.435,0.599867,0.01
3147,0.87,0.609,0.58,0.599867,0.01
3148,0.725,0.5075000000000001,0.725,0.599867,0.01
3149,0.58,0.406,0.87,0.599867,0.01
3150,1.45,1.16,0.0,0.599867,0.01
3151,1.305,1.044,0.145,0.599867,0.01
3152,1.16,0.9279999999999999,0.29,0.599867,0.01
3153,1.0150000000000001,0.812,0.435,0.599867,0.01
3154,0.87,0.6960000000000001,0.58,0.599867,0.01
3155,0.725,0.58,0.725,0.599867,0.01
3156,0.58,0.46400000000000013,0.87,0.599867,0.01
3157,1.45,1.305,0.0,0.599867,0.01
3158,1.305,1.1745,0.145,0.599867,0.01
3159,1.16,1.044,0.29,0.599867,0.01
3160,1.0150000000000001,0.9135,0.435,0.599867,0.01
3161,0.87,0.783,0.58,0.599867,0.01
3162,0.725,0.6525,0.725,0.599867,0.01
3163,0.58,0.522,0.87,0.599867,0.01
3164,1.45,1.45,0.0,0.599867,0.01
3165,1.305,1.305,0.145,0.599867,0.01
3166,1.16,1.16,0.29,0.599867,0.01
3167,1.0150000000000001,1.0150000000000001,0.435,0.599867,0.01
3168,0.87,0.87,0.58,0.599867,0.01
3169,0.725,0.725,0.725,0.599867,0.01
3170,0.58,0.58,0.87,0.599867,0.01
3171,1.45,1.595,0.0,0.599867,0.01
3172,1.305,1.4355000000000002,0.145,0.599867,0.01
3173,1.16,1.276,0.29,0.599867,0.01
3174,1.0150000000000001,1.1165,0.435,0.599867,0.01
3175,0.87,0.9570000000000001,0.58,0.599867,0.01
3176,0.725,0.7975,0.725,0.599867,0.01
3177,0.58,0.638,0.87,0.599867,0.01
3178,1.45,1.74,0.0,0.599867,0.01
3179,1.305,1.566,0.145,0.599867,0.01
3180,1.16,1.392,0.29,0.599867,0.01
3181,1.0150000000000001,1.218,0.435,0.599867,0.01
3182,0.87,1.044,0.58,0.599867,0.01
3183,0.725,0.87,0.725,0.599867,0.01
3184,0.58,0.696,0.87,0.599867,0.01
3185,1.45,0.87,0.0,0.8998650000000001,0.188432
3186,1.305,0.783,0.145,0.8998650000000001,0.164898
3187,1.16,0.696,0.29,0.8998650000000001,0.14122
3188,1.0150000000000001,0.609,0.435,0.8998650000000001,0.113483
3189,0.87,0.522,0.58,0.8998650000000001,0.08086499999999999
3190,0.725,0.435,0.725,0.8998650000000001,0.0283391
3191,0.58,0.348,0.87,0.8998650000000001,0.01
3192,1.45,1.0150000000000001,0.0,0.8998650000000001,0.21478000000000003
3193,1.305,0.9135,0.145,0.8998650000000001,0.19131
3194,1.16,0.8119999999999997,0.29,0.8998650000000001,0.16673400000000002
3195,1.0150000000000001,0.7105,0.435,0.8998650000000001,0.140563
3196,0.87,0.609,0.58,0.8998650000000001,0.10963800000000001
3197,0.725,0.5075000000000001,0.725,0.8998650000000001,0.07182630000000001
3198,0.58,0.406,0.87,0.8998650000000001,0.01
3199,1.45,1.16,0.0,0.8998650000000001,0.23471
3200,1.305,1.044,0.145,0.8998650000000001,0.213464
3201,1.16,0.9279999999999999,0.29,0.8998650000000001,0.18813400000000002
3202,1.0150000000000001,0.812,0.435,0.8998650000000001,0.16182500000000002
3203,0.87,0.6960000000000001,0.58,0.8998650000000001,0.132756
3204,0.725,0.58,0.725,0.8998650000000001,0.0970242
3205,0.58,0.46400000000000013,0.87,0.8998650000000001,0.0470206
3206,1.45,1.305,0.0,0.8998650000000001,0.25301300000000004
3207,1.305,1.1745,0.145,0.8998650000000001,0.23022600000000001
3208,1.16,1.044,0.29,0.8998650000000001,0.206961
3209,1.0150000000000001,0.9135,0.435,0.8998650000000001,0.17999000000000007
3210,0.87,0.783,0.58,0.8998650000000001,0.151416
3211,0.725,0.6525,0.725,0.8998650000000001,0.11777
3212,0.58,0.522,0.87,0.8998650000000001,0.0735615
3213,1.45,1.45,0.0,0.8998650000000001,0.269335
3214,1.305,1.305,0.145,0.8998650000000001,0.24630500000000002
3215,1.16,1.16,0.29,0.8998650000000001,0.22230899999999998
3216,1.0150000000000001,1.0150000000000001,0.435,0.8998650000000001,0.195668
3217,0.87,0.87,0.58,0.8998650000000001,0.16788
3218,0.725,0.725,0.725,0.8998650000000001,0.133766
3219,0.58,0.58,0.87,0.8998650000000001,0.0923337
3220,1.45,1.595,0.0,0.8998650000000001,0.283417
3221,1.305,1.4355000000000002,0.145,0.8998650000000001,0.261187
3222,1.16,1.276,0.29,0.8998650000000001,0.23559200000000002
3223,1.0150000000000001,1.1165,0.435,0.8998650000000001,0.209485
3224,0.87,0.9570000000000001,0.58,0.8998650000000001,0.181204
3225,0.725,0.7975,0.725,0.8998650000000001,0.14954900000000002
3226,0.58,0.638,0.87,0.8998650000000001,0.109212
3227,1.45,1.74,0.0,0.8998650000000001,0.295004
3228,1.305,1.566,0.145,0.8998650000000001,0.27385000000000004
3229,1.16,1.392,0.29,0.8998650000000001,0.24912900000000002
3230,1.0150000000000001,1.218,0.435,0.8998650000000001,0.22252300000000003
3231,0.87,1.044,0.58,0.8998650000000001,0.19316500000000003
3232,0.725,0.87,0.725,0.8998650000000001,0.162285
3233,0.58,0.696,0.87,0.8998650000000001,0.122305
3234,1.45,0.87,0.0,1.19987,0.38872100000000004
3235,1.305,0.783,0.145,1.19987,0.365442
3236,1.16,0.696,0.29,1.19987,0.33925400000000006
3237,1.0150000000000001,0.609,0.435,1.19987,0.31119399999999997
3238,0.87,0.522,0.58,1.19987,0.279605
3239,0.725,0.435,0.725,1.19987,0.24377600000000002
3240,0.58,0.348,0.87,1.19987,0.20238
3241,1.45,1.0150000000000001,0.0,1.19987,0.420976
3242,1.305,0.9135,0.145,1.19987,0.39811100000000005
3243,1.16,0.8119999999999997,0.29,1.19987,0.37248800000000004
3244,1.0150000000000001,0.7105,0.435,1.19987,0.344481
3245,0.87,0.609,0.58,1.19987,0.312187
3246,0.725,0.5075000000000001,0.725,1.19987,0.275785
3247,0.58,0.406,0.87,1.19987,0.233098
3248,1.45,1.16,0.0,1.19987,0.449086
3249,1.305,1.044,0.145,1.19987,0.423901
3250,1.16,0.9279999999999999,0.29,1.19987,0.399538
3251,1.0150000000000001,0.812,0.435,1.19987,0.371284
3252,0.87,0.6960000000000001,0.58,1.19987,0.339994
3253,0.725,0.58,0.725,1.19987,0.302964
3254,0.58,0.46400000000000013,0.87,1.19987,0.259734
3255,1.45,1.305,0.0,1.19987,0.471014
3256,1.305,1.1745,0.145,1.19987,0.44928199999999996
3257,1.16,1.044,0.29,1.19987,0.42373800000000006
3258,1.0150000000000001,0.9135,0.435,1.19987,0.394521
3259,0.87,0.783,0.58,1.19987,0.362936
3260,0.725,0.6525,0.725,1.19987,0.327083
3261,0.58,0.522,0.87,1.19987,0.28298300000000004
3262,1.45,1.45,0.0,1.19987,0.488653
3263,1.305,1.305,0.145,1.19987,0.468108
3264,1.16,1.16,0.29,1.19987,0.44427
3265,1.0150000000000001,1.0150000000000001,0.435,1.19987,0.41557099999999997
3266,0.87,0.87,0.58,1.19987,0.383408
3267,0.725,0.725,0.725,1.19987,0.347218
3268,0.58,0.58,0.87,1.19987,0.303393
3269,1.45,1.595,0.0,1.19987,0.506831
3270,1.305,1.4355000000000002,0.145,1.19987,0.483332
3271,1.16,1.276,0.29,1.19987,0.461102
3272,1.0150000000000001,1.1165,0.435,1.19987,0.43465800000000004
3273,0.87,0.9570000000000001,0.58,1.19987,0.400789
3274,0.725,0.7975,0.725,1.19987,0.365019
3275,0.58,0.638,0.87,1.19987,0.32232500000000003
3276,1.45,1.74,0.0,1.19987,0.525495
3277,1.305,1.566,0.145,1.19987,0.498283
3278,1.16,1.392,0.29,1.19987,0.475071
3279,1.0150000000000001,1.218,0.435,1.19987,0.450136
3280,0.87,1.044,0.58,1.19987,0.41976199999999997
3281,0.725,0.87,0.725,1.19987,0.38114600000000004
3282,0.58,0.696,0.87,1.19987,0.338437
3283,1.45,0.87,0.0,1.49987,0.590796
3284,1.305,0.783,0.145,1.49987,0.565283
3285,1.16,0.696,0.29,1.49987,0.537493
3286,1.0150000000000001,0.609,0.435,1.49987,0.507239
3287,0.87,0.522,0.58,1.49987,0.473468
3288,0.725,0.435,0.725,1.49987,0.435586
3289,0.58,0.348,0.87,1.49987,0.392347
3290,1.45,1.0150000000000001,0.0,1.49987,0.6296080000000001
3291,1.305,0.9135,0.145,1.49987,0.604344
3292,1.16,0.8119999999999997,0.29,1.49987,0.576546
3293,1.0150000000000001,0.7105,0.435,1.49987,0.54573
3294,0.87,0.609,0.58,1.49987,0.511437
3295,0.725,0.5075000000000001,0.725,1.49987,0.472198
3296,0.58,0.406,0.87,1.49987,0.426852
3297,1.45,1.16,0.0,1.49987,0.660223
3298,1.305,1.044,0.145,1.49987,0.6357240000000001
3299,1.16,0.9279999999999999,0.29,1.49987,0.608402
3300,1.0150000000000001,0.812,0.435,1.49987,0.577835
3301,0.87,0.6960000000000001,0.58,1.49987,0.543187
3302,0.725,0.58,0.725,1.49987,0.5036440000000001
3303,0.58,0.46400000000000013,0.87,1.49987,0.456988
3304,1.45,1.305,0.0,1.49987,0.685231
3305,1.305,1.1745,0.145,1.49987,0.6607170000000001
3306,1.16,1.044,0.29,1.49987,0.634722
3307,1.0150000000000001,0.9135,0.435,1.49987,0.6046779999999999
3308,0.87,0.783,0.58,1.49987,0.570411
3309,0.725,0.6525,0.725,1.49987,0.530559
3310,0.58,0.522,0.87,1.49987,0.483544
3311,1.45,1.45,0.0,1.49987,0.7079219999999999
3312,1.305,1.305,0.145,1.49987,0.68366
3313,1.16,1.16,0.29,1.49987,0.6562739999999999
3314,1.0150000000000001,1.0150000000000001,0.435,1.49987,0.627409
3315,0.87,0.87,0.58,1.49987,0.5937060000000001
3316,0.725,0.725,0.725,1.49987,0.55423
3317,0.58,0.58,0.87,1.49987,0.506798
3318,1.45,1.595,0.0,1.49987,0.727365
3319,1.305,1.4355000000000002,0.145,1.49987,0.7031850000000001
3320,1.16,1.276,0.29,1.49987,0.677115
3321,1.0150000000000001,1.1165,0.435,1.49987,0.646974
3322,0.87,0.9570000000000001,0.58,1.49987,0.614009
3323,0.725,0.7975,0.725,1.49987,0.574926
3324,0.58,0.638,0.87,1.49987,0.527736
3325,1.45,1.74,0.0,1.49987,0.743051
3326,1.305,1.566,0.145,1.49987,0.7214360000000001
3327,1.16,1.392,0.29,1.49987,0.694288
3328,1.0150000000000001,1.218,0.435,1.49987,0.6653600000000001
3329,0.87,1.044,0.58,1.49987,0.631363
3330,0.725,0.87,0.725,1.49987,0.59329
3331,0.58,0.696,0.87,1.49987,0.54644
3332,1.45,0.87,0.0,1.79987,0.811391
3333,1.305,0.783,0.145,1.79987,0.7848470000000001
3334,1.16,0.696,0.29,1.79987,0.7562470000000001
3335,1.0150000000000001,0.609,0.435,1.79987,0.725248
3336,0.87,0.522,0.58,1.79987,0.691429
3337,0.725,0.435,0.725,1.79987,0.654002
3338,0.58,0.348,0.87,1.79987,0.612591
3339,1.45,1.0150000000000001,0.0,1.79987,0.854139
3340,1.305,0.9135,0.145,1.79987,0.8272490000000001
3341,1.16,0.8119999999999997,0.29,1.79987,0.798022
3342,1.0150000000000001,0.7105,0.435,1.79987,0.766024
3343,0.87,0.609,0.58,1.79987,0.730716
3344,0.725,0.5075000000000001,0.725,1.79987,0.6913400000000001
3345,0.58,0.406,0.87,1.79987,0.646636
3346,1.45,1.16,0.0,1.79987,0.888613
3347,1.305,1.044,0.145,1.79987,0.862302
3348,1.16,0.9279999999999999,0.29,1.79987,0.8330270000000001
3349,1.0150000000000001,0.812,0.435,1.79987,0.800663
3350,0.87,0.6960000000000001,0.58,1.79987,0.764562
3351,0.725,0.58,0.725,1.79987,0.7238420000000001
3352,0.58,0.46400000000000013,0.87,1.79987,0.677225
3353,1.45,1.305,0.0,1.79987,0.916916
3354,1.305,1.1745,0.145,1.79987,0.8909980000000001
3355,1.16,1.044,0.29,1.79987,0.862171
3356,1.0150000000000001,0.9135,0.435,1.79987,0.8302280000000001
3357,0.87,0.783,0.58,1.79987,0.7938720000000001
3358,0.725,0.6525,0.725,1.79987,0.7524
3359,0.58,0.522,0.87,1.79987,0.704337
3360,1.45,1.45,0.0,1.79987,0.940096
3361,1.305,1.305,0.145,1.79987,0.915116
3362,1.16,1.16,0.29,1.79987,0.887075
3363,1.0150000000000001,1.0150000000000001,0.435,1.79987,0.855332
3364,0.87,0.87,0.58,1.79987,0.819424
3365,0.725,0.725,0.725,1.79987,0.777662
3366,0.58,0.58,0.87,1.79987,0.728689
3367,1.45,1.595,0.0,1.79987,0.958526
3368,1.305,1.4355000000000002,0.145,1.79987,0.9352419999999999
3369,1.16,1.276,0.29,1.79987,0.908201
3370,1.0150000000000001,1.1165,0.435,1.79987,0.8772709999999999
3371,0.87,0.9570000000000001,0.58,1.79987,0.841542
3372,0.725,0.7975,0.725,1.79987,0.800146
3373,0.58,0.638,0.87,1.79987,0.750683
3374,1.45,1.74,0.0,1.79987,0.974659
3375,1.305,1.566,0.145,1.79987,0.951527
3376,1.16,1.392,0.29,1.79987,0.926168
